Division Name,School Name,percentage_disadvantaged,percentage_english_learners,percentage_foster_care,percentage_male,percentage_homeless,percentage_military,percentage_disabled,free_reduced_lunch_percentage,chronic_absenteeism_rate,cohort_dropout_rate,Bachelors_Percent,Masters_Percent,Doctoral_Percent,SOL Pass Rate,School_Level_Expenditures_Per_Pupil_Federal,School_Level_Expenditures_Per_Pupil_State,Division_Level_Expenditures_Per_Pupil_Federal,Division_Level_Expenditures_Per_Pupil_State,Total_Per_Pupil_Expenditures,Total_Expenditures
Alexandria City,Douglas MacArthur Elementary,,,,,,,,0.364,0.1612,,26.0,71.0,3.0,0.7225,518.0,11157.0,945.0,4703.0,17322.0,16126671.0
Alexandria City,Douglas Macarthur Elementary,0.3809523809523809,0.22,0.0035273368606701,0.5608465608465608,0.0,0.0035273368606701,0.0970017636684303,,,,,,,,,,,,,
Henrico County,Douglas S. Freeman High,1.0,1.0,1.0,0.4967497291440953,,1.0,1.0,0.311,0.2037,0.0911,29.0,70.0,0.0,0.746,1623.0,9437.0,89.0,2979.0,14127.0,5960516.0
Portsmouth City,Douglass Park Elementary,0.7100694444444444,0.0,0.0,0.46875,0.0,0.0225694444444444,0.0746527777777777,1.0,0.3588,,38.0,44.0,3.0,0.24,709.0,8516.0,548.0,3432.0,13205.0,5753822.0
Arlington County,Dr. Charles R. Drew Elementary,0.5408388520971302,0.3549883990719257,0.0,0.5518763796909493,0.0,0.0176600441501103,0.2163355408388521,0.611,0.2365,,27.0,67.0,0.0,0.465,773.0,8367.0,145.0,2883.0,12168.0,3757306.0
Fairfax County,Dranesville Elementary,0.4764991896272285,0.3447684391080617,0.0016207455429497,0.5640194489465153,0.0,0.0178282009724473,0.2204213938411669,0.471,0.1687,,38.0,63.0,0.0,0.5766666667,1051.0,11857.0,694.0,6054.0,19656.0,14365530.0
Henry County,Drewry Mason Elementary,0.6225490196078431,0.0818858560794044,0.0196078431372549,0.4926470588235294,0.0,0.0122549019607843,0.1299019607843137,0.887,0.1692,,52.0,48.0,0.0,0.7025,1196.0,9921.0,346.0,3501.0,14964.0,3880782.0
Lee County,Dryden Elementary,0.6892430278884463,0.0,0.0039840637450199,0.5577689243027888,0.0,0.0,0.2310756972111553,0.944,0.3084,,50.0,47.0,0.0,0.78,458.0,7199.0,951.0,2773.0,11382.0,8817949.0
Pulaski County,Dublin Elementary,0.416867469879518,0.0,0.0,0.5096618357487923,0.0,0.0120481927710843,0.1301204819277108,0.7909999999999999,0.1447,,46.0,52.0,2.0,0.6325,304.0,9023.0,251.0,3707.0,13285.0,15912298.0
Franklin County,Dudley Elementary,0.37117903930131,0.0,0.0,0.5545851528384279,0.0,0.0043668122270742,0.1441048034934497,0.4579999999999999,0.1759,,72.0,24.0,0.0,0.7425,1163.0,8408.0,55.0,3463.0,13089.0,3636970.0
Tazewell County,Dudley Primary,0.6088235294117647,0.0,0.0117647058823529,0.4735294117647058,0.0,0.0088235294117647,0.1441176470588235,,,,,,,,,,,,,
Scott County,Duffield-Pattonsville Primary,1.0,0.0,0.0,0.5177304964539007,0.0,0.0248226950354609,0.1950354609929078,0.908,0.1101999999999999,,68.0,29.0,0.0,0.7333333333000001,1481.0,6229.0,563.0,1774.0,10047.0,2881271.0
Henrico County,Dumbarton Elementary,0.7574750830564784,0.4098639455782313,0.0016611295681063,0.526578073089701,0.0,0.0099667774086378,0.0863787375415282,0.8029999999999999,0.2971999999999999,,46.0,51.0,0.0,0.5425,1237.0,10080.0,89.0,2979.0,14385.0,5946143.0
Prince William County,Dumfries Elementary,0.6809421841541756,0.3691275167785235,0.0,0.5160599571734475,0.0214132762312633,0.0278372591006423,0.1327623126338329,0.773,0.2651,,41.0,57.0,0.0,0.505,408.0,8225.0,571.0,3640.0,12844.0,14071246.0
Scott County,Dungannon Elementary School,,,,,,,,0.7829999999999999,0.2143,,50.0,50.0,0.0,0.6175,5055.0,11982.0,563.0,1774.0,19374.0,1354024.0
Scott County,Dungannon Intermediate,1.0,0.0,0.0,0.4558823529411764,0.0,0.0147058823529411,0.2058823529411764,,,,,,,,,,,,,
Fairfax County,Dunn Loring Early Childhood Resource Center,0.1373626373626373,0.0,0.0,0.5659340659340659,0.0,0.0219780219780219,1.0,,,,,,,,,,,,,
Hopewell City,Dupont Elementary,0.6541598694942904,0.0524590163934426,0.0016313213703099,0.5057096247960848,0.0,0.0048939641109298,0.1827079934747145,0.987,0.5813,,59.0,38.0,2.0,0.295,2204.0,7507.0,1157.0,4008.0,14875.0,9362463.0
Warren County,E. Wilson Morrison Elementary,0.6234309623430963,0.0696202531645569,0.002092050209205,0.5794979079497908,0.0,0.0104602510460251,0.1255230125523012,0.909,0.3086,,62.0,36.0,0.0,0.5675,967.0,8470.0,45.0,2983.0,12465.0,5441173.0
Washington County,E.B. Stanley Middle,0.4253048780487805,0.0,0.0045731707317073,0.5182926829268293,0.0,0.0091463414634146,0.1615853658536585,0.467,0.2375,,44.0,53.0,2.0,0.758,700.0,6367.0,656.0,3308.0,11031.0,6101900.0
Lynchburg City,E.C. Glass High,0.506990434142752,1.0,1.0,0.5401030169242089,1.0,1.0,1.0,,,,,,,,,,,,,
Prince William County,E.H. Marsteller Middle,0.2031640299750208,1.0,,0.5037468776019983,,1.0,1.0,0.179,0.1275,,37.0,62.0,1.0,0.762,433.0,8267.0,571.0,3640.0,12910.0,9900784.0
Loudoun County,Eagle Ridge Middle,1.0,1.0,,0.5122985581000848,,1.0,1.0,0.057,0.0683,,25.0,74.0,1.0,0.866,588.0,14741.0,13.0,2246.0,17588.0,15610779.0
Botetourt County,Eagle Rock Elementary,0.4921875,0.0,0.0,0.4453125,0.0,0.0078125,0.1875,0.605,0.1284,,41.0,53.0,0.0,0.835,132.0,9089.0,145.0,2883.0,12249.0,3211164.0
Fairfax County,Eagle View Elementary,0.3288590604026846,0.244485294117647,0.0,0.5184563758389261,0.0,0.0302013422818791,0.1963087248322147,0.282,0.1892,,18.0,80.0,2.0,0.6633333333,499.0,11473.0,694.0,6054.0,18720.0,11616159.0
Alexandria City,Early Childhood Center,0.5754189944134078,0.0,0.0,0.5642458100558659,0.0,0.0,0.3184357541899441,,,,,,,,,,,,,
Rockingham County,East Rockingham High,0.4402102496714848,0.023841059602649,0.0065703022339027,0.4743758212877792,0.0,0.0065703022339027,0.1195795006570302,0.352,0.418,0.0398,49.0,48.0,2.0,0.84,831.0,9135.0,327.0,4159.0,14451.0,5002225.0
Salem City,East Salem Elementary,0.551487414187643,0.0845070422535211,0.0045766590389016,0.5034324942791762,0.0,0.022883295194508,0.217391304347826,0.56,0.1926,,44.0,53.0,0.0,0.7,464.0,8989.0,511.0,3657.0,13622.0,5395804.0
Giles County,Eastern Elementary/Middle,0.260752688172043,0.0,0.0026881720430107,0.4973118279569892,0.0,0.0053763440860215,0.0766129032258064,,,,,,,,,,,,,
Montgomery County,Eastern Montgomery Elementary,0.6708542713567839,0.0356234096692111,0.0050251256281407,0.5125628140703518,0.0,0.0100502512562814,0.1381909547738693,0.703,0.1818,,43.0,57.0,0.0,0.4825,361.0,7205.0,175.0,3854.0,11595.0,15133251.0
Montgomery County,Eastern Montgomery High,0.5494880546075085,0.0,0.0238907849829351,0.515358361774744,0.0,0.0034129692832764,0.167235494880546,0.5489999999999999,0.2826,0.0655999999999999,32.0,55.0,2.0,0.634,437.0,8417.0,175.0,3854.0,12883.0,4138082.0
Culpeper County,Eastern View High,0.4547787042976267,1.0,1.0,0.5067350865939705,,1.0,1.0,0.406,0.4302,0.1353,51.0,38.0,2.0,0.7240000000000001,895.0,9239.0,745.0,2110.0,12990.0,6335720.0
Norfolk City,Easton Preschool,0.5172413793103449,0.0,0.0,0.6781609195402298,0.0,0.2413793103448276,0.5172413793103449,,,,,,,,,,,,,
Wise County,Eastside High,0.6015625,0.0,0.0026041666666666,0.5130208333333334,0.0703125,0.0078125,0.1744791666666666,0.527,0.3056,0.0588,48.0,48.0,0.0,0.852,170.0,8259.0,627.0,3142.0,12199.0,4509219.0
Henrico County,Echo Lake Elementary,0.217877094972067,0.0745697896749522,0.0,0.4990689013035381,0.0,0.0111731843575419,0.106145251396648,0.23,0.1071,,31.0,69.0,0.0,0.84,1071.0,8178.0,89.0,2979.0,12317.0,7514613.0
Chesterfield County,Ecoff Elementary,0.4851351351351351,0.0532786885245901,0.004054054054054,0.4864864864864865,0.0243243243243243,0.0432432432432432,0.104054054054054,0.455,0.1827,,41.0,59.0,0.0,0.49,412.0,6216.0,543.0,4412.0,11583.0,28699550.0
Covington City,Edgemont Primary,0.0698412698412698,0.0,0.0031746031746031,0.5079365079365079,0.0,0.0,0.1873015873015873,,,,,,,,,,,,,
Fairfax County,Edison High,1.0,1.0,1.0,,,1.0,1.0,0.381,0.1612,0.0306999999999999,21.0,77.0,2.0,0.614,918.0,15551.0,694.0,6054.0,23217.0,10886626.0
Stafford County,Edward E. Drew Jr. Middle,0.389937106918239,0.0827702702702702,0.0031446540880503,0.5220125786163522,0.0,0.0298742138364779,0.139937106918239,0.408,0.1344,,40.0,55.0,2.0,0.5579999999999999,678.0,9725.0,237.0,3487.0,14127.0,8378122.0
Augusta County,Edward G. Clymore Elementary,0.429355281207133,0.0663900414937759,0.0054869684499314,0.5061728395061729,0.0,0.0109739368998628,0.0713305898491083,0.412,0.125,,43.0,56.0,0.0,0.6825,194.0,8480.0,653.0,3214.0,12541.0,8641466.0
Greensville County,Edward W. Wyatt Middle,0.7157464212678937,0.0229166666666666,0.0081799591002045,0.5173824130879345,0.0,0.0040899795501022,0.1513292433537832,0.989,0.2153999999999999,,54.0,44.0,2.0,0.406,513.0,8605.0,406.0,3367.0,12891.0,9339486.0
Danville City,Edwin A. Gibson Elementary,0.0917602996254681,0.0772128060263653,0.0,0.5149812734082397,0.0,0.0,0.1591760299625468,1.0,0.2768,,53.0,44.0,3.0,0.3,2542.0,7960.0,2233.0,4335.0,17071.0,8999785.0
Chesapeake City,Edwin W. Chittum Elementary,0.2134387351778656,0.0,0.0026350461133069,0.5480895915678524,0.0,0.2819499341238471,0.2081686429512516,0.259,0.1058,,43.0,55.0,0.0,0.8725,540.0,7904.0,228.0,3266.0,11939.0,8782923.0
Suffolk City,Elephant's Fork Elementary,0.4350282485875706,0.0,0.0037664783427495,0.4971751412429379,0.0,0.0903954802259887,0.1092278719397363,0.92,0.2753,,35.0,59.0,0.0,0.5225,1416.0,6387.0,579.0,4378.0,12760.0,7056132.0
Richmond City,Elizabeth D. Redd Elementary,0.5958005249343832,0.2834645669291338,0.0026246719160104,0.5013123359580053,0.0,0.0026246719160104,0.0839895013123359,1.0,0.2448,,10.0,86.0,3.0,0.365,254.0,8429.0,3624.0,5962.0,18269.0,12154088.0
Chesterfield County,Elizabeth Davis Middle,0.3779342723004695,1.0,,0.514866979655712,,1.0,1.0,0.38,0.226,,50.0,48.0,1.0,0.6579999999999999,288.0,6420.0,543.0,4412.0,11662.0,9268046.0
Henrico County,Elizabeth Holladay Elementary,0.6606683804627249,0.2644736842105263,0.0012853470437017,0.5539845758354756,0.0,0.0077120822622107,0.0874035989717223,0.823,0.209,,31.0,65.0,0.0,0.475,336.0,6866.0,89.0,2979.0,10270.0,18539446.0
Chesterfield County,Elizabeth Scott Elementary,0.4821882951653944,0.2860962566844919,0.0,0.5470737913486005,0.0,0.0470737913486005,0.0916030534351145,0.506,0.1146,,54.0,45.0,0.0,0.7275,0.0,6058.0,543.0,4412.0,11013.0,24731462.0
Prince William County,Elizabeth Vaughan Elementary,0.8263254113345521,0.5272373540856031,0.0,0.5228519195612431,0.0,0.0182815356489945,0.1151736745886654,0.8009999999999999,0.2567,,42.0,54.0,2.0,0.5175,1418.0,11125.0,571.0,3640.0,16753.0,6697816.0
Lee County,Elk Knob Elementary,0.6206896551724138,0.0,0.0137931034482758,0.5363321799307958,0.0,0.0137931034482758,0.1724137931034483,0.945,0.2976,,63.0,37.0,0.0,0.52,1676.0,8074.0,951.0,2773.0,13474.0,3953437.0
Henrico County,Elko Middle,0.6707818930041153,0.0297450424929178,0.0054869684499314,0.4993141289437586,0.017832647462277,0.017832647462277,0.2167352537722908,0.629,0.2719,,54.0,37.0,3.0,0.36,732.0,7863.0,89.0,2979.0,11662.0,7167783.0
Rockingham County,Elkton Elementary,0.5964285714285714,0.0,0.0071428571428571,0.5107142857142857,0.0,0.0071428571428571,0.125,0.444,0.0664,,32.0,68.0,0.0,0.5525,395.0,7791.0,327.0,4159.0,12672.0,8137089.0
Rockingham County,Elkton Middle,0.4789207419898819,0.0424028268551236,0.0016863406408094,0.5379426644182125,0.0,0.0084317032040472,0.1146711635750421,0.437,0.2987,,48.0,50.0,0.0,0.56,1790.0,10161.0,327.0,4159.0,16436.0,2221060.0
Newport News City,Ella J. Fitzgerald Middle,0.5614349775784754,0.1001890359168242,,0.518850987432675,,1.0,0.1345291479820627,,,,,,,,,,,,,
Hanover County,Elmont Elementary,0.4146341463414634,0.1253481894150417,0.0,0.5718157181571816,0.0,0.010840108401084,0.1680216802168021,0.466,0.1048,,30.0,68.0,0.0,0.7375,788.0,13384.0,66.0,2256.0,16494.0,4909773.0
Amherst County,Elon Elementary,0.3617647058823529,0.0,0.0029411764705882,0.5588235294117647,0.0,0.0088235294117647,0.1352941176470588,0.412,0.092,,44.0,53.0,0.0,0.5425,1735.0,7073.0,329.0,3183.0,12320.0,4746260.0
Lee County,Elydale Middle,0.6571428571428571,0.0,0.0285714285714285,0.5642857142857143,0.0,0.0,0.1714285714285714,0.943,0.1399,,60.0,27.0,0.0,0.6875,2801.0,9416.0,951.0,2773.0,15941.0,2262190.0
Culpeper County,Emerald Hill Elementary,0.3522561863173217,0.0467836257309941,0.0,0.5036390101892285,0.0,0.0451237263464337,0.1004366812227074,0.33,0.301,,43.0,53.0,2.0,0.67,179.0,8189.0,745.0,2110.0,11224.0,9392008.0
Loudoun County,Emerick Elementary,0.09,0.0304568527918781,0.0,0.5552763819095478,0.0,0.0325,0.1075,0.19,0.0549,,15.0,85.0,0.0,0.9175,291.0,17610.0,13.0,2246.0,20160.0,25021747.0
Buena Vista City,Enderly Heights Elementary,0.5351351351351351,0.0,0.0054054054054054,0.518918918918919,0.0,0.0,0.1729729729729729,0.778,0.2011,,38.0,63.0,0.0,0.7125,614.0,8208.0,791.0,4037.0,13650.0,4613527.0
Chesterfield County,Enon Elementary,0.3608521970705726,0.1054054054054054,0.0,0.5392809587217043,0.0,0.0612516644474034,0.1158455392809587,0.3339999999999999,0.1444,,58.0,40.0,0.0,0.6375,153.0,6798.0,543.0,4412.0,11907.0,10912976.0
Prince William County,Enterprise Elementary,0.6997455470737913,0.505464480874317,0.0,0.5139949109414759,0.0,0.0229007633587786,0.1323155216284987,0.746,0.168,,50.0,43.0,0.0,0.655,523.0,8399.0,571.0,3640.0,13134.0,11829382.0
Dickenson County,Ervinton Elementary,0.4475524475524475,0.0,0.0,0.5454545454545454,0.0,0.0139860139860139,0.2097902097902098,0.821,0.4297999999999999,,70.0,25.0,0.0,0.58,952.0,6700.0,608.0,3557.0,11817.0,4461569.0
Arlington County,Escuela Key Elementary,0.4032,0.3859060402684564,0.0,0.4855769230769231,0.0,0.0208,0.0864,0.3939999999999999,0.0441,,25.0,75.0,0.0,0.6475,0.0,11515.0,968.0,7589.0,20072.0,8235021.0
Essex County,Essex High,0.6338582677165354,0.0,0.0,0.5019685039370079,0.0,0.0039370078740157,0.1476377952755905,0.603,0.3632999999999999,0.0364,45.0,53.0,0.0,0.596,153.0,6751.0,945.0,4730.0,12580.0,6223234.0
Newport News City,Ethel M. Gildersleeve Middle,0.4829178208679593,0.0993184031158714,1.0,0.5402405180388529,,1.0,0.1338873499538319,0.765,0.1744,,32.0,55.0,2.0,0.574,1249.0,8305.0,1313.0,3686.0,14553.0,7938247.0
Chesterfield County,Ettrick Elementary,0.6816326530612244,0.0224489795918367,0.0,0.5224489795918368,0.0,0.0163265306122449,0.1285714285714285,0.902,0.2296,,34.0,60.0,4.0,0.55,305.0,7122.0,543.0,4412.0,12382.0,7554613.0
Charlotte County,Eureka Elementary,0.5578231292517006,0.0,0.0,0.492063492063492,0.0,0.0090702947845804,0.0748299319727891,0.608,0.1746,,,,,0.735,535.0,7251.0,957.0,4363.0,13107.0,4822840.0
Frederick County,Evendale Elementary,0.5206286836935167,0.1102204408817635,0.0019646365422396,0.5206286836935167,0.0,0.005893909626719,0.1414538310412573,0.452,0.1602,,49.0,49.0,2.0,0.645,258.0,9757.0,136.0,2885.0,13036.0,10083173.0
Chesterfield County,Evergreen Elementary,0.230324074074074,0.0665110851808634,0.0,0.5324074074074074,0.0,0.0138888888888888,0.1701388888888889,0.235,0.0993999999999999,,43.0,56.0,0.0,0.6525,123.0,6468.0,543.0,4412.0,11546.0,18770395.0
Loudoun County,Evergreen Mill Elementary,0.280672268907563,0.2206405693950178,0.0033613445378151,0.5159663865546219,0.0470588235294117,0.0235294117647058,0.107563025210084,0.342,0.1109,,26.0,73.0,0.0,0.77,307.0,17182.0,13.0,2246.0,19748.0,18186461.0
Buena Vista City,F.W. Kling Jr. Elementary,0.3733905579399141,0.0,0.0,0.5665236051502146,0.0,0.0042918454935622,0.2618025751072961,,,,,,,,,,,,,
Henrico County,Fair Oaks Elementary,0.7858942065491183,0.0,0.0,0.5214105793450882,0.0,0.0,0.1889168765743073,0.823,0.3421,,34.0,66.0,0.0,0.2425,605.0,9089.0,89.0,2979.0,12762.0,5877484.0
Fairfax County,Fairfax County Adult High,0.4507042253521127,0.8759124087591241,0.0070422535211267,0.5211267605633803,0.0,0.0,0.0,,,,,,,,,,,,,
Fairfax County,Fairfax High,1.0,1.0,1.0,,,1.0,1.0,0.243,0.1571,0.0535,22.0,75.0,2.0,0.8425,326.0,9141.0,694.0,6054.0,16215.0,14853720.0
Fairfax County,Fairfax Villa Elementary,0.2548638132295719,0.2351694915254237,0.0,0.556420233463035,0.0,0.0291828793774319,0.1809338521400778,0.235,0.1042,,34.0,64.0,0.0,0.7833333333,222.0,9502.0,694.0,6054.0,16473.0,23676444.0
Richmond City,Fairfield Court Elementary,0.8285714285714286,0.0,0.0,0.4408163265306122,0.0,0.0,0.1020408163265306,1.0,0.4478999999999999,,48.0,48.0,4.0,0.235,594.0,14576.0,3624.0,5962.0,24756.0,5258630.0
Rockbridge County,Fairfield Elementary,0.5394190871369294,0.0,0.0,0.5311203319502075,0.0,0.0,0.1369294605809128,0.5379999999999999,0.162,,39.0,58.0,0.0,0.72,1359.0,9710.0,367.0,4064.0,15500.0,3500261.0
Virginia Beach City,Fairfield Elementary,0.384765625,0.0354330708661417,0.00390625,0.5234375,0.0,0.205078125,0.13671875,0.336,0.1268,,45.0,45.0,0.0,0.76,2395.0,11624.0,0.0,0.0,14020.0,7959472.0
Henrico County,Fairfield Middle,0.7012138188608776,1.0,1.0,0.4836601307189542,1.0,1.0,0.1671335200746965,0.823,0.3043,,41.0,53.0,1.0,0.408,1606.0,8915.0,89.0,2979.0,13589.0,5774794.0
Fairfax County,Fairhill Elementary,0.2851711026615969,0.2865731462925852,0.0,0.5361216730038023,0.0,0.0380228136882129,0.1159695817490494,0.264,0.1185,,25.0,75.0,0.0,0.7366666667,1358.0,12019.0,694.0,6054.0,20125.0,12387754.0
Fairfax County,Fairview Elementary,0.0763888888888889,0.0572246065808297,0.0013888888888888,0.5027777777777778,0.0,0.1277777777777777,0.1222222222222222,0.072,0.1110999999999999,,37.0,61.0,0.0,0.7933333333,609.0,11993.0,694.0,6054.0,19350.0,9864667.0
Grayson County,Fairview Elementary,0.6912751677852349,0.0,0.0,0.5771812080536913,0.0,0.0067114093959731,0.1677852348993288,0.72,0.0612,,63.0,33.0,0.0,0.8275,284.0,7145.0,341.0,3818.0,11587.0,2866509.0
Roanoke City,Fairview Elementary,0.724609375,0.1636363636363636,0.0078125,0.517578125,0.0,0.0,0.134765625,1.0,0.216,,61.0,28.0,0.0,0.4725,2373.0,10581.0,796.0,3859.0,17608.0,7018668.0
Montgomery County,Falling Branch Elementary,0.4206773618538324,0.0376344086021505,0.0035650623885918,0.5053571428571428,0.0,0.0267379679144385,0.106951871657754,0.423,0.1657,,48.0,52.0,0.0,0.7425,17.0,8072.0,1313.0,3686.0,13089.0,6301504.0
Chesterfield County,Falling Creek Elementary,0.699873896595208,0.359173126614987,0.0,0.5233291298865069,0.0,0.0,0.0958385876418663,0.902,0.218,,38.0,61.0,0.0,0.3625,91.0,6438.0,543.0,4412.0,11484.0,20006342.0
Chesterfield County,Falling Creek Middle,0.5656909462219196,0.2374350086655112,,0.5132743362831859,,1.0,1.0,0.901,0.3235,,49.0,44.0,2.0,0.402,127.0,7657.0,543.0,4412.0,12739.0,11489488.0
Roanoke City,Fallon Park Elementary,0.7067137809187279,0.1619217081850534,0.0106007067137809,0.4911660777385159,0.0512367491166077,0.0,0.1519434628975265,1.0,0.2057,,49.0,42.0,0.0,0.365,1977.0,9918.0,796.0,3859.0,16550.0,9367165.0
Fairfax County,Falls Church High,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.555,0.2298,0.0929,21.0,73.0,4.0,0.575,744.0,12277.0,694.0,6054.0,19770.0,19558571.0
Stafford County,Falmouth Elementary,0.4576547231270358,0.1096563011456628,0.006514657980456,0.4934853420195439,0.0,0.0586319218241042,0.1302931596091205,0.472,0.2248,,42.0,44.0,2.0,0.5975,301.0,8318.0,237.0,3487.0,12342.0,8658863.0
Carroll County,Fancy Gap Elementary,0.5104895104895105,0.0,0.0139860139860139,0.4685314685314685,0.0,0.0,0.1118881118881118,0.426,0.1484,,24.0,71.0,6.0,0.89,761.0,9685.0,418.0,3506.0,14370.0,1428477.0
Prince William County,Fannie W. Fitzgerald Elementary,0.5764966740576497,0.27262044653349,0.0011086474501108,0.5177383592017738,0.0,0.0676274944567627,0.1119733924611973,0.5579999999999999,0.1538,,36.0,59.0,3.0,0.53,890.0,9833.0,571.0,3640.0,14934.0,9723770.0
Culpeper County,Farmington Elementary,0.6639511201629328,0.2962962962962963,0.0020366598778004,0.5173116089613035,0.0,0.0122199592668024,0.0957230142566191,0.691,0.2778,,41.0,55.0,0.0,0.5325,745.0,7877.0,745.0,2110.0,11477.0,7958322.0
Loudoun County,Farmwell Station Middle,0.2795698924731182,0.0893042575285566,,0.5161290322580645,1.0,1.0,1.0,0.2019999999999999,0.1253,,30.0,70.0,0.0,0.76,484.0,11671.0,13.0,2246.0,14414.0,23511486.0
Fauquier County,Fauquier High,0.2234910277324633,1.0,,0.5126530612244898,,1.0,1.0,0.192,0.198,0.0411,40.0,52.0,2.0,0.77,0.0,9143.0,641.0,3870.0,13653.0,17959478.0
Prince William County,Featherstone Elementary,0.783203125,0.6234042553191489,0.001953125,0.466796875,0.0,0.0078125,0.1171875,0.813,0.2685,,29.0,65.0,4.0,0.61,354.0,9115.0,571.0,3640.0,13680.0,28384831.0
Alexandria City,Ferdinand T. Day Elementary,0.7364746945898778,0.7504690431519699,0.0,0.5287958115183246,0.0,0.0,0.0715532286212914,0.821,0.2688,,32.0,61.0,3.0,0.37,30.0,16840.0,945.0,4703.0,22518.0,7733029.0
Franklin County,Ferrum Elementary,0.4930232558139535,0.0,0.0093023255813953,0.4651162790697674,0.0,0.013953488372093,0.1767441860465116,0.852,0.1376,,55.0,41.0,0.0,0.6675,1194.0,8630.0,55.0,3463.0,13342.0,19713494.0
Stafford County,Ferry Farm Elementary,0.3818770226537217,0.0913539967373572,0.0032362459546925,0.4910858995137763,0.0,0.0453074433656957,0.116504854368932,0.366,0.1368,,38.0,60.0,0.0,0.665,252.0,8222.0,237.0,3487.0,12198.0,23695531.0
Henry County,Fieldale-Collinsville Middle,0.6579261025029798,0.0339425587467362,0.0083432657926102,0.5232419547079857,0.0,0.0071513706793802,0.1716328963051251,,,,,,,,,,,,,
Virginia Beach City,First Colonial High,1.0,1.0,1.0,0.5008301051466519,,1.0,1.0,0.308,0.3002,0.0321,43.0,52.0,3.0,0.816,1486.0,12573.0,0.0,0.0,14059.0,7511904.0
Roanoke City,Fishburn Park Elementary,0.5238095238095238,0.0549450549450549,0.0073260073260073,0.4908424908424908,0.0439560439560439,0.0,0.1831501831501831,1.0,0.1435,,37.0,47.0,0.0,0.5,1944.0,8028.0,796.0,3859.0,14626.0,4924998.0
Powhatan County,Flat Rock Elementary,0.1870286576168929,0.0,0.0030165912518853,0.5369532428355958,0.0,0.0196078431372549,0.1447963800904977,0.184,0.0741,,41.0,53.0,3.0,0.7325,674.0,9325.0,137.0,3561.0,13697.0,5934322.0
Lee County,Flatwoods Elementary,0.5789473684210527,0.0,0.0140350877192982,0.5508771929824562,0.0,0.0035087719298245,0.1614035087719298,0.945,0.2537999999999999,,61.0,36.0,0.0,0.74,2947.0,10496.0,951.0,2773.0,17166.0,2133610.0
